,Content ID,Reaction Type,Reaction Score,Datetime,Content Type,Category,,Sorted,Score
20670,990f1598-4dbb-403c-a5b2-48de2c30b1ca,scared,15,1/24/2021 4:19,audio,food,,,
20671,990f1598-4dbb-403c-a5b2-48de2c30b1ca,love,65,7/31/2020 13:30,audio,food,,,
20672,990f1598-4dbb-403c-a5b2-48de2c30b1ca,peeking,35,5/21/2021 2:47,audio,food,,,
20673,990f1598-4dbb-403c-a5b2-48de2c30b1ca,want,70,5/1/2021 11:46,audio,food,,,
20674,990f1598-4dbb-403c-a5b2-48de2c30b1ca,like,50,11/30/2020 11:14,audio,food,,,
20675,990f1598-4dbb-403c-a5b2-48de2c30b1ca,scared,15,5/5/2021 1:02,audio,food,,,
20676,990f1598-4dbb-403c-a5b2-48de2c30b1ca,disgust,0,4/9/2021 21:47,audio,food,,,
20677,990f1598-4dbb-403c-a5b2-48de2c30b1ca,want,70,11/12/2020 11:19,audio,food,,,
20678,990f1598-4dbb-403c-a5b2-48de2c30b1ca,want,70,4/16/2021 21:41,audio,food,,,
20679,990f1598-4dbb-403c-a5b2-48de2c30b1ca,like,50,12/26/2020 14:41,audio,food,,,
20680,990f1598-4dbb-403c-a5b2-48de2c30b1ca,disgust,0,9/13/2020 7:26,audio,food,,,
20681,990f1598-4dbb-403c-a5b2-48de2c30b1ca,hate,5,3/15/2021 15:44,audio,food,,,
20682,990f1598-4dbb-403c-a5b2-48de2c30b1ca,interested,30,5/22/2021 14:28,audio,food,,,
20683,990f1598-4dbb-403c-a5b2-48de2c30b1ca,disgust,0,9/8/2020 18:53,audio,food,,,
20684,990f1598-4dbb-403c-a5b2-48de2c30b1ca,intrigued,45,12/17/2020 4:52,audio,food,,,
20685,990f1598-4dbb-403c-a5b2-48de2c30b1ca,disgust,0,12/23/2020 19:32,audio,food,,,
20686,990f1598-4dbb-403c-a5b2-48de2c30b1ca,like,50,6/18/2020 19:31,audio,food,,,
20687,990f1598-4dbb-403c-a5b2-48de2c30b1ca,dislike,10,4/5/2021 13:23,audio,food,,,
20688,990f1598-4dbb-403c-a5b2-48de2c30b1ca,hate,5,7/5/2020 2:09,audio,food,,,
20689,990f1598-4dbb-403c-a5b2-48de2c30b1ca,peeking,35,5/29/2021 23:20,audio,food,,,
20690,990f1598-4dbb-403c-a5b2-48de2c30b1ca,worried,12,8/11/2020 20:33,audio,food,,,
20691,990f1598-4dbb-403c-a5b2-48de2c30b1ca,want,70,8/13/2020 23:18,audio,food,,,
20692,990f1598-4dbb-403c-a5b2-48de2c30b1ca,hate,5,12/20/2020 9:00,audio,food,,,
20693,990f1598-4dbb-403c-a5b2-48de2c30b1ca,peeking,35,3/8/2021 14:23,audio,food,,,
20694,990f1598-4dbb-403c-a5b2-48de2c30b1ca,super love,75,10/9/2020 8:32,audio,food,,,
20695,990f1598-4dbb-403c-a5b2-48de2c30b1ca,love,65,11/1/2020 22:05,audio,food,,,
20696,990f1598-4dbb-403c-a5b2-48de2c30b1ca,intrigued,45,9/3/2020 11:23,audio,food,,,
20697,990f1598-4dbb-403c-a5b2-48de2c30b1ca,heart,60,9/30/2020 7:20,audio,food,,,
20698,990f1598-4dbb-403c-a5b2-48de2c30b1ca,worried,12,7/8/2020 23:45,audio,food,,,
20699,990f1598-4dbb-403c-a5b2-48de2c30b1ca,like,50,12/28/2020 0:39,audio,food,,,
20700,990f1598-4dbb-403c-a5b2-48de2c30b1ca,like,50,6/18/2020 19:10,audio,food,,,
20701,990f1598-4dbb-403c-a5b2-48de2c30b1ca,worried,12,11/23/2020 8:30,audio,food,,,
20703,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,cherish,70,4/30/2021 7:57,video,animals,,,
20704,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,cherish,70,1/8/2021 2:21,video,animals,,,
20705,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,dislike,10,10/28/2020 22:17,video,animals,,,
20706,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,peeking,35,10/25/2020 22:55,video,animals,,,
20707,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,intrigued,45,6/15/2021 18:42,video,animals,,,
20708,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,hate,5,11/6/2020 10:57,video,animals,,,
20709,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,scared,15,8/28/2020 22:46,video,animals,,,
20710,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,peeking,35,9/9/2020 0:29,video,animals,,,
20711,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,want,70,4/18/2021 21:02,video,animals,,,
20712,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,hate,5,5/25/2021 8:31,video,animals,,,
20713,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,scared,15,10/8/2020 16:08,video,animals,,,
20714,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,intrigued,45,3/21/2021 10:24,video,animals,,,
20715,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,scared,15,10/7/2020 4:42,video,animals,,,
20716,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,like,50,6/18/2020 12:44,video,animals,,,
20717,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,scared,15,7/21/2020 0:23,video,animals,,,
20718,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,adore,72,2/6/2021 6:43,video,animals,,,
20719,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,peeking,35,11/10/2020 12:21,video,animals,,,
20720,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,scared,15,3/26/2021 16:09,video,animals,,,
20721,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,heart,60,5/2/2021 14:03,video,animals,,,
20722,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,super love,75,2/7/2021 18:24,video,animals,,,
20723,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,want,70,11/5/2020 0:45,video,animals,,,
20724,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,disgust,0,3/14/2021 21:43,video,animals,,,
20725,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,adore,72,6/21/2020 0:23,video,animals,,,
20726,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,cherish,70,12/18/2020 23:39,video,animals,,,
20727,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,cherish,70,12/3/2020 21:58,video,animals,,,
20729,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,hate,5,7/8/2020 1:25,video,travel,,,
20730,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,like,50,11/6/2020 21:28,video,travel,,,
20731,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,love,65,11/3/2020 7:42,video,travel,,,
20732,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,peeking,35,8/1/2020 3:39,video,travel,,,
20733,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,peeking,35,10/14/2020 1:11,video,travel,,,
20734,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,like,50,3/29/2021 8:07,video,travel,,,
20735,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,worried,12,1/6/2021 1:47,video,travel,,,
20736,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,peeking,35,3/20/2021 12:02,video,travel,,,
20737,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,cherish,70,3/16/2021 6:09,video,travel,,,
20738,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,indifferent,20,6/5/2021 9:33,video,travel,,,
20739,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,super love,75,7/6/2020 23:14,video,travel,,,
20740,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,indifferent,20,10/13/2020 1:04,video,travel,,,
20741,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,adore,72,9/4/2020 10:31,video,travel,,,
20742,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,peeking,35,2/10/2021 13:01,video,travel,,,
20743,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,adore,72,2/13/2021 23:06,video,travel,,,
20744,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,heart,60,1/17/2021 3:53,video,travel,,,
20745,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,adore,72,1/24/2021 22:18,video,travel,,,
20746,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,want,70,9/19/2020 15:50,video,travel,,,
20747,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,peeking,35,1/14/2021 16:39,video,travel,,,
20748,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,dislike,10,1/24/2021 20:49,video,travel,,,
20749,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,adore,72,12/16/2020 17:16,video,travel,,,
20750,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,hate,5,3/29/2021 12:56,video,travel,,,
20751,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,dislike,10,12/6/2020 11:24,video,travel,,,
20752,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,intrigued,45,7/28/2020 4:06,video,travel,,,
20753,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,adore,72,8/10/2020 0:07,video,travel,,,
20754,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,peeking,35,12/15/2020 5:33,video,travel,,,
20755,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,heart,60,8/5/2020 23:07,video,travel,,,
20756,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,love,65,1/1/2021 4:03,video,travel,,,
20757,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,indifferent,20,5/4/2021 14:37,video,travel,,,
20758,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,hate,5,12/14/2020 6:01,video,travel,,,
20759,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,scared,15,11/21/2020 13:57,video,travel,,,
20760,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,cherish,70,9/3/2020 22:18,video,travel,,,
20762,0701343b-6105-40e4-b275-7f3d292b9e20,heart,60,2/17/2021 21:12,photo,tennis,,,
20763,0701343b-6105-40e4-b275-7f3d292b9e20,love,65,12/24/2020 23:39,photo,tennis,,,
20764,0701343b-6105-40e4-b275-7f3d292b9e20,worried,12,1/25/2021 14:23,photo,tennis,,,
20765,0701343b-6105-40e4-b275-7f3d292b9e20,disgust,0,10/4/2020 15:54,photo,tennis,,,
20766,0701343b-6105-40e4-b275-7f3d292b9e20,super love,75,8/9/2020 13:47,photo,tennis,,,
20767,0701343b-6105-40e4-b275-7f3d292b9e20,want,70,3/31/2021 22:51,photo,tennis,,,
20768,0701343b-6105-40e4-b275-7f3d292b9e20,love,65,10/11/2020 23:45,photo,tennis,,,
20769,0701343b-6105-40e4-b275-7f3d292b9e20,intrigued,45,2/2/2021 13:02,photo,tennis,,,
20770,0701343b-6105-40e4-b275-7f3d292b9e20,want,70,5/9/2021 7:19,photo,tennis,,,
20771,0701343b-6105-40e4-b275-7f3d292b9e20,cherish,70,7/12/2020 14:07,photo,tennis,,,
20772,0701343b-6105-40e4-b275-7f3d292b9e20,disgust,0,3/15/2021 20:45,photo,tennis,,,
20773,0701343b-6105-40e4-b275-7f3d292b9e20,cherish,70,1/22/2021 20:25,photo,tennis,,,
20774,0701343b-6105-40e4-b275-7f3d292b9e20,super love,75,3/30/2021 7:13,photo,tennis,,,
20775,0701343b-6105-40e4-b275-7f3d292b9e20,want,70,6/1/2021 5:06,photo,tennis,,,
20776,0701343b-6105-40e4-b275-7f3d292b9e20,intrigued,45,3/25/2021 23:03,photo,tennis,,,
20777,0701343b-6105-40e4-b275-7f3d292b9e20,want,70,3/29/2021 7:03,photo,tennis,,,
20778,0701343b-6105-40e4-b275-7f3d292b9e20,heart,60,8/11/2020 3:57,photo,tennis,,,
20779,0701343b-6105-40e4-b275-7f3d292b9e20,dislike,10,2/15/2021 14:41,photo,tennis,,,
20780,0701343b-6105-40e4-b275-7f3d292b9e20,hate,5,8/9/2020 1:12,photo,tennis,,,
20781,0701343b-6105-40e4-b275-7f3d292b9e20,intrigued,45,2/28/2021 8:33,photo,tennis,,,
20782,0701343b-6105-40e4-b275-7f3d292b9e20,worried,12,10/24/2020 1:49,photo,tennis,,,
20783,0701343b-6105-40e4-b275-7f3d292b9e20,like,50,2/22/2021 15:27,photo,tennis,,,
20784,0701343b-6105-40e4-b275-7f3d292b9e20,disgust,0,11/23/2020 11:53,photo,tennis,,,
20785,0701343b-6105-40e4-b275-7f3d292b9e20,interested,30,12/7/2020 2:24,photo,tennis,,,
20786,0701343b-6105-40e4-b275-7f3d292b9e20,peeking,35,8/14/2020 13:05,photo,tennis,,,
20787,0701343b-6105-40e4-b275-7f3d292b9e20,intrigued,45,5/21/2021 18:39,photo,tennis,,,
20788,0701343b-6105-40e4-b275-7f3d292b9e20,peeking,35,7/7/2020 9:34,photo,tennis,,,
20789,0701343b-6105-40e4-b275-7f3d292b9e20,cherish,70,10/21/2020 22:31,photo,tennis,,,
20791,451b228b-9d66-45a4-b6fa-46c502562b5f,like,50,5/25/2021 9:00,video,healthy eating,,,
20792,451b228b-9d66-45a4-b6fa-46c502562b5f,hate,5,10/25/2020 1:30,video,healthy eating,,,
20793,451b228b-9d66-45a4-b6fa-46c502562b5f,like,50,7/15/2020 7:57,video,healthy eating,,,
20794,451b228b-9d66-45a4-b6fa-46c502562b5f,interested,30,12/23/2020 10:34,video,healthy eating,,,
20795,451b228b-9d66-45a4-b6fa-46c502562b5f,super love,75,12/6/2020 16:14,video,healthy eating,,,
20796,451b228b-9d66-45a4-b6fa-46c502562b5f,want,70,2/24/2021 15:09,video,healthy eating,,,
20797,451b228b-9d66-45a4-b6fa-46c502562b5f,peeking,35,7/20/2020 22:27,video,healthy eating,,,
20798,451b228b-9d66-45a4-b6fa-46c502562b5f,cherish,70,1/7/2021 23:41,video,healthy eating,,,
20799,451b228b-9d66-45a4-b6fa-46c502562b5f,worried,12,5/25/2021 2:13,video,healthy eating,,,
20800,451b228b-9d66-45a4-b6fa-46c502562b5f,peeking,35,8/25/2020 16:12,video,healthy eating,,,
20801,451b228b-9d66-45a4-b6fa-46c502562b5f,adore,72,9/20/2020 14:00,video,healthy eating,,,
20802,451b228b-9d66-45a4-b6fa-46c502562b5f,indifferent,20,6/4/2021 12:20,video,healthy eating,,,
20803,451b228b-9d66-45a4-b6fa-46c502562b5f,love,65,12/3/2020 22:54,video,healthy eating,,,
20804,451b228b-9d66-45a4-b6fa-46c502562b5f,super love,75,8/2/2020 9:17,video,healthy eating,,,
20805,451b228b-9d66-45a4-b6fa-46c502562b5f,adore,72,11/14/2020 10:11,video,healthy eating,,,
20806,451b228b-9d66-45a4-b6fa-46c502562b5f,like,50,8/31/2020 2:02,video,healthy eating,,,
20807,451b228b-9d66-45a4-b6fa-46c502562b5f,hate,5,8/20/2020 4:15,video,healthy eating,,,
20808,451b228b-9d66-45a4-b6fa-46c502562b5f,heart,60,11/22/2020 11:47,video,healthy eating,,,
20809,451b228b-9d66-45a4-b6fa-46c502562b5f,hate,5,11/27/2020 5:01,video,healthy eating,,,
20810,451b228b-9d66-45a4-b6fa-46c502562b5f,adore,72,4/25/2021 23:26,video,healthy eating,,,
20811,451b228b-9d66-45a4-b6fa-46c502562b5f,disgust,0,2/16/2021 0:26,video,healthy eating,,,
20812,451b228b-9d66-45a4-b6fa-46c502562b5f,cherish,70,7/14/2020 19:43,video,healthy eating,,,
20813,451b228b-9d66-45a4-b6fa-46c502562b5f,indifferent,20,4/17/2021 13:16,video,healthy eating,,,
20814,451b228b-9d66-45a4-b6fa-46c502562b5f,heart,60,3/1/2021 15:34,video,healthy eating,,,
20815,451b228b-9d66-45a4-b6fa-46c502562b5f,intrigued,45,1/17/2021 5:56,video,healthy eating,,,
20816,451b228b-9d66-45a4-b6fa-46c502562b5f,worried,12,12/29/2020 20:12,video,healthy eating,,,
20817,451b228b-9d66-45a4-b6fa-46c502562b5f,scared,15,3/2/2021 2:19,video,healthy eating,,,
20818,451b228b-9d66-45a4-b6fa-46c502562b5f,heart,60,11/24/2020 19:44,video,healthy eating,,,
20819,451b228b-9d66-45a4-b6fa-46c502562b5f,disgust,0,5/30/2021 16:20,video,healthy eating,,,
20820,451b228b-9d66-45a4-b6fa-46c502562b5f,hate,5,6/9/2021 1:03,video,healthy eating,,,
20821,451b228b-9d66-45a4-b6fa-46c502562b5f,interested,30,3/17/2021 12:48,video,healthy eating,,,
20822,451b228b-9d66-45a4-b6fa-46c502562b5f,interested,30,12/7/2020 0:05,video,healthy eating,,,
20823,451b228b-9d66-45a4-b6fa-46c502562b5f,want,70,4/20/2021 12:28,video,healthy eating,,,
20824,451b228b-9d66-45a4-b6fa-46c502562b5f,hate,5,5/20/2021 9:07,video,healthy eating,,,
20825,451b228b-9d66-45a4-b6fa-46c502562b5f,scared,15,1/2/2021 18:56,video,healthy eating,,,
20826,451b228b-9d66-45a4-b6fa-46c502562b5f,worried,12,11/28/2020 22:58,video,healthy eating,,,
20827,451b228b-9d66-45a4-b6fa-46c502562b5f,interested,30,9/10/2020 8:13,video,healthy eating,,,
20828,451b228b-9d66-45a4-b6fa-46c502562b5f,peeking,35,2/14/2021 1:20,video,healthy eating,,,
20829,451b228b-9d66-45a4-b6fa-46c502562b5f,super love,75,1/13/2021 19:21,video,healthy eating,,,
20830,451b228b-9d66-45a4-b6fa-46c502562b5f,intrigued,45,9/29/2020 7:50,video,healthy eating,,,
20831,451b228b-9d66-45a4-b6fa-46c502562b5f,peeking,35,6/2/2021 12:05,video,healthy eating,,,
20832,451b228b-9d66-45a4-b6fa-46c502562b5f,super love,75,6/23/2020 2:09,video,healthy eating,,,
20833,451b228b-9d66-45a4-b6fa-46c502562b5f,interested,30,8/30/2020 9:14,video,healthy eating,,,
20834,451b228b-9d66-45a4-b6fa-46c502562b5f,peeking,35,3/10/2021 23:58,video,healthy eating,,,
20835,451b228b-9d66-45a4-b6fa-46c502562b5f,dislike,10,2/4/2021 20:55,video,healthy eating,,,
20836,451b228b-9d66-45a4-b6fa-46c502562b5f,interested,30,4/1/2021 16:45,video,healthy eating,,,
20837,451b228b-9d66-45a4-b6fa-46c502562b5f,peeking,35,10/11/2020 15:55,video,healthy eating,,,
20838,451b228b-9d66-45a4-b6fa-46c502562b5f,peeking,35,11/4/2020 10:29,video,healthy eating,,,
20840,c9082d3b-6f2b-4057-a0b8-3538a247982a,scared,15,10/11/2020 16:25,GIF,healthy eating,,,
20841,c9082d3b-6f2b-4057-a0b8-3538a247982a,heart,60,10/2/2020 10:21,GIF,healthy eating,,,
20842,c9082d3b-6f2b-4057-a0b8-3538a247982a,cherish,70,2/10/2021 18:06,GIF,healthy eating,,,
20843,c9082d3b-6f2b-4057-a0b8-3538a247982a,like,50,7/25/2020 18:27,GIF,healthy eating,,,
20844,c9082d3b-6f2b-4057-a0b8-3538a247982a,indifferent,20,7/17/2020 8:02,GIF,healthy eating,,,
20845,c9082d3b-6f2b-4057-a0b8-3538a247982a,worried,12,3/17/2021 15:04,GIF,healthy eating,,,
20846,c9082d3b-6f2b-4057-a0b8-3538a247982a,heart,60,7/25/2020 10:02,GIF,healthy eating,,,
20847,c9082d3b-6f2b-4057-a0b8-3538a247982a,hate,5,9/17/2020 2:32,GIF,healthy eating,,,
20848,c9082d3b-6f2b-4057-a0b8-3538a247982a,hate,5,5/24/2021 6:14,GIF,healthy eating,,,
20849,c9082d3b-6f2b-4057-a0b8-3538a247982a,hate,5,11/6/2020 10:31,GIF,healthy eating,,,
20850,c9082d3b-6f2b-4057-a0b8-3538a247982a,like,50,9/13/2020 20:38,GIF,healthy eating,,,
20852,1dbed432-50e6-4955-9ac8-798fb60b2f0e,disgust,0,6/18/2021 2:02,video,science,,,
20853,1dbed432-50e6-4955-9ac8-798fb60b2f0e,indifferent,20,10/30/2020 12:40,video,science,,,
20854,1dbed432-50e6-4955-9ac8-798fb60b2f0e,peeking,35,2/15/2021 7:43,video,science,,,
20855,1dbed432-50e6-4955-9ac8-798fb60b2f0e,peeking,35,9/5/2020 17:28,video,science,,,
20856,1dbed432-50e6-4955-9ac8-798fb60b2f0e,peeking,35,9/21/2020 7:50,video,science,,,
20857,1dbed432-50e6-4955-9ac8-798fb60b2f0e,heart,60,7/10/2020 21:11,video,science,,,
20858,1dbed432-50e6-4955-9ac8-798fb60b2f0e,love,65,9/1/2020 14:41,video,science,,,
20859,1dbed432-50e6-4955-9ac8-798fb60b2f0e,indifferent,20,8/28/2020 23:26,video,science,,,
20860,1dbed432-50e6-4955-9ac8-798fb60b2f0e,intrigued,45,4/9/2021 15:59,video,science,,,
20861,1dbed432-50e6-4955-9ac8-798fb60b2f0e,heart,60,12/29/2020 15:37,video,science,,,
20862,1dbed432-50e6-4955-9ac8-798fb60b2f0e,indifferent,20,3/11/2021 12:17,video,science,,,
20863,1dbed432-50e6-4955-9ac8-798fb60b2f0e,adore,72,1/17/2021 10:25,video,science,,,
20864,1dbed432-50e6-4955-9ac8-798fb60b2f0e,disgust,0,5/9/2021 23:42,video,science,,,
20865,1dbed432-50e6-4955-9ac8-798fb60b2f0e,dislike,10,9/24/2020 11:30,video,science,,,
20866,1dbed432-50e6-4955-9ac8-798fb60b2f0e,disgust,0,2/6/2021 14:49,video,science,,,
20867,1dbed432-50e6-4955-9ac8-798fb60b2f0e,worried,12,7/17/2020 23:41,video,science,,,
20868,1dbed432-50e6-4955-9ac8-798fb60b2f0e,peeking,35,8/6/2020 23:10,video,science,,,
20869,1dbed432-50e6-4955-9ac8-798fb60b2f0e,peeking,35,5/18/2021 22:26,video,science,,,
20870,1dbed432-50e6-4955-9ac8-798fb60b2f0e,want,70,1/14/2021 5:19,video,science,,,
20871,1dbed432-50e6-4955-9ac8-798fb60b2f0e,adore,72,6/26/2020 9:49,video,science,,,
20872,1dbed432-50e6-4955-9ac8-798fb60b2f0e,like,50,3/25/2021 21:56,video,science,,,
20873,1dbed432-50e6-4955-9ac8-798fb60b2f0e,adore,72,9/3/2020 19:05,video,science,,,
20874,1dbed432-50e6-4955-9ac8-798fb60b2f0e,adore,72,3/10/2021 6:57,video,science,,,
20875,1dbed432-50e6-4955-9ac8-798fb60b2f0e,like,50,11/9/2020 5:19,video,science,,,
20876,1dbed432-50e6-4955-9ac8-798fb60b2f0e,cherish,70,10/19/2020 20:36,video,science,,,
20877,1dbed432-50e6-4955-9ac8-798fb60b2f0e,like,50,6/30/2020 19:36,video,science,,,
20878,1dbed432-50e6-4955-9ac8-798fb60b2f0e,like,50,7/4/2020 19:36,video,science,,,
20879,1dbed432-50e6-4955-9ac8-798fb60b2f0e,hate,5,4/7/2021 20:48,video,science,,,
20880,1dbed432-50e6-4955-9ac8-798fb60b2f0e,adore,72,11/8/2020 17:46,video,science,,,
20881,1dbed432-50e6-4955-9ac8-798fb60b2f0e,worried,12,6/27/2020 21:04,video,science,,,
20882,1dbed432-50e6-4955-9ac8-798fb60b2f0e,disgust,0,8/9/2020 2:51,video,science,,,
20883,1dbed432-50e6-4955-9ac8-798fb60b2f0e,want,70,12/26/2020 15:58,video,science,,,
20884,1dbed432-50e6-4955-9ac8-798fb60b2f0e,peeking,35,1/6/2021 7:30,video,science,,,
20885,1dbed432-50e6-4955-9ac8-798fb60b2f0e,cherish,70,4/23/2021 9:15,video,science,,,
20886,1dbed432-50e6-4955-9ac8-798fb60b2f0e,indifferent,20,10/12/2020 9:22,video,science,,,
20887,1dbed432-50e6-4955-9ac8-798fb60b2f0e,want,70,12/23/2020 22:20,video,science,,,
20889,7c47e333-da29-4be9-8156-2e5f75a991e1,intrigued,45,2/17/2021 7:14,video,dogs,,,
20890,7c47e333-da29-4be9-8156-2e5f75a991e1,dislike,10,8/24/2020 6:52,video,dogs,,,
20891,7c47e333-da29-4be9-8156-2e5f75a991e1,super love,75,9/7/2020 7:59,video,dogs,,,
20892,7c47e333-da29-4be9-8156-2e5f75a991e1,indifferent,20,12/16/2020 22:32,video,dogs,,,
20893,7c47e333-da29-4be9-8156-2e5f75a991e1,interested,30,9/2/2020 11:10,video,dogs,,,
20894,7c47e333-da29-4be9-8156-2e5f75a991e1,like,50,11/25/2020 13:45,video,dogs,,,
20895,7c47e333-da29-4be9-8156-2e5f75a991e1,peeking,35,3/27/2021 1:51,video,dogs,,,
20896,7c47e333-da29-4be9-8156-2e5f75a991e1,peeking,35,6/5/2021 0:21,video,dogs,,,
20897,7c47e333-da29-4be9-8156-2e5f75a991e1,disgust,0,2/1/2021 2:39,video,dogs,,,
20898,7c47e333-da29-4be9-8156-2e5f75a991e1,heart,60,7/17/2020 12:01,video,dogs,,,
20899,7c47e333-da29-4be9-8156-2e5f75a991e1,super love,75,9/20/2020 15:49,video,dogs,,,
20900,7c47e333-da29-4be9-8156-2e5f75a991e1,disgust,0,5/22/2021 18:58,video,dogs,,,
20901,7c47e333-da29-4be9-8156-2e5f75a991e1,interested,30,11/11/2020 12:18,video,dogs,,,
20902,7c47e333-da29-4be9-8156-2e5f75a991e1,like,50,12/29/2020 13:38,video,dogs,,,
20903,7c47e333-da29-4be9-8156-2e5f75a991e1,interested,30,5/8/2021 22:55,video,dogs,,,
20904,7c47e333-da29-4be9-8156-2e5f75a991e1,interested,30,12/4/2020 7:32,video,dogs,,,
20905,7c47e333-da29-4be9-8156-2e5f75a991e1,disgust,0,9/27/2020 1:46,video,dogs,,,
20906,7c47e333-da29-4be9-8156-2e5f75a991e1,peeking,35,10/14/2020 15:09,video,dogs,,,
20907,7c47e333-da29-4be9-8156-2e5f75a991e1,peeking,35,5/25/2021 18:21,video,dogs,,,
20908,7c47e333-da29-4be9-8156-2e5f75a991e1,like,50,1/28/2021 13:50,video,dogs,,,
20909,7c47e333-da29-4be9-8156-2e5f75a991e1,intrigued,45,10/17/2020 19:05,video,dogs,,,
20910,7c47e333-da29-4be9-8156-2e5f75a991e1,scared,15,8/30/2020 17:26,video,dogs,,,
20911,7c47e333-da29-4be9-8156-2e5f75a991e1,disgust,0,3/22/2021 17:09,video,dogs,,,
20912,7c47e333-da29-4be9-8156-2e5f75a991e1,want,70,1/14/2021 21:48,video,dogs,,,
20913,7c47e333-da29-4be9-8156-2e5f75a991e1,adore,72,6/27/2020 7:32,video,dogs,,,
20914,7c47e333-da29-4be9-8156-2e5f75a991e1,adore,72,12/19/2020 18:15,video,dogs,,,
20915,7c47e333-da29-4be9-8156-2e5f75a991e1,worried,12,10/28/2020 23:11,video,dogs,,,
20916,7c47e333-da29-4be9-8156-2e5f75a991e1,scared,15,6/26/2020 18:52,video,dogs,,,
20917,7c47e333-da29-4be9-8156-2e5f75a991e1,want,70,5/15/2021 9:56,video,dogs,,,
20918,7c47e333-da29-4be9-8156-2e5f75a991e1,love,65,6/19/2020 16:44,video,dogs,,,
20919,7c47e333-da29-4be9-8156-2e5f75a991e1,intrigued,45,8/10/2020 11:13,video,dogs,,,
20920,7c47e333-da29-4be9-8156-2e5f75a991e1,disgust,0,11/22/2020 14:51,video,dogs,,,
20921,7c47e333-da29-4be9-8156-2e5f75a991e1,peeking,35,9/30/2020 6:45,video,dogs,,,
20922,7c47e333-da29-4be9-8156-2e5f75a991e1,worried,12,8/13/2020 7:04,video,dogs,,,
20924,f1836624-ac23-4c4c-a868-ebf3256d6e80,want,70,10/30/2020 8:25,GIF,cooking,,,
20925,f1836624-ac23-4c4c-a868-ebf3256d6e80,scared,15,4/15/2021 19:11,GIF,cooking,,,
20926,f1836624-ac23-4c4c-a868-ebf3256d6e80,intrigued,45,2/19/2021 21:53,GIF,cooking,,,
20927,f1836624-ac23-4c4c-a868-ebf3256d6e80,heart,60,4/23/2021 4:48,GIF,cooking,,,
20928,f1836624-ac23-4c4c-a868-ebf3256d6e80,cherish,70,10/27/2020 17:43,GIF,cooking,,,
